"","responseid","condition","veracity","topic","accuracy","reliable","unbiased","aot","cmt","pet","pit","screenacc"
"2907","R_5uJeCVy5PxWUzkd","debunk","none","brain",39,19,20,2.33333333333333,3.33333333333333,3.66666666666667,4.66666666666667,1
"2908","R_5uJeCVy5PxWUzkd","debunk","false","brain",20,10,20,2.33333333333333,3.33333333333333,3.66666666666667,4.66666666666667,1
"2909","R_5uJeCVy5PxWUzkd","debunk","true","brain",60,51,60,2.33333333333333,3.33333333333333,3.66666666666667,4.66666666666667,1
"2910","R_5uxaNOxhSmAz1Fn","misinfo","none","herd",50,50,50,5,4.5,3.5,5,1
"2911","R_5uxaNOxhSmAz1Fn","misinfo","false","herd",50,50,50,5,4.5,3.5,5,1
"2912","R_5uxaNOxhSmAz1Fn","misinfo","true","herd",50,50,50,5,4.5,3.5,5,1
"2913","R_5vbRjicR9WZmwOR","debunk","none","asp",60,60,62,3,3.16666666666667,3.5,2.83333333333333,1
"2914","R_5vbRjicR9WZmwOR","debunk","none","asp",71,72,41,3,3.16666666666667,3.5,2.83333333333333,1
"2915","R_5vbRjicR9WZmwOR","debunk","false","asp",40,40,29,3,3.16666666666667,3.5,2.83333333333333,1
"2916","R_5vbRjicR9WZmwOR","debunk","true","asp",60,61,51,3,3.16666666666667,3.5,2.83333333333333,1
"2917","R_6Mva5kpK7rCubmx","misinfo","none","asp",91,90,98,4.16666666666667,4,2.16666666666667,5.83333333333333,1
"2918","R_6Mva5kpK7rCubmx","misinfo","false","asp",93,99,96,4.16666666666667,4,2.16666666666667,5.83333333333333,1
"2919","R_6Mva5kpK7rCubmx","misinfo","true","asp",41,39,51,4.16666666666667,4,2.16666666666667,5.83333333333333,1
"2920","R_6Pzm0J3Ct2bZKAV","debunk","none","rust",38,44,74,3.16666666666667,5,2.16666666666667,3.33333333333333,1
"2921","R_6Pzm0J3Ct2bZKAV","debunk","none","rust",63,25,50,3.16666666666667,5,2.16666666666667,3.33333333333333,1
"2922","R_6Pzm0J3Ct2bZKAV","debunk","false","rust",34,24,20,3.16666666666667,5,2.16666666666667,3.33333333333333,1
"2923","R_6Pzm0J3Ct2bZKAV","debunk","true","rust",72,44,72,3.16666666666667,5,2.16666666666667,3.33333333333333,1
"2924","R_6R1JbFuxYwiXjqh","correction","none","brain",89,97,100,1,2.5,2.16666666666667,3.33333333333333,1
"2925","R_6R1JbFuxYwiXjqh","correction","false","brain",0,0,0,1,2.5,2.16666666666667,3.33333333333333,1
"2926","R_6R1JbFuxYwiXjqh","correction","true","brain",100,100,100,1,2.5,2.16666666666667,3.33333333333333,1
"2927","R_6WjrbZiTdfqCeNb","misinfo","none","rust",34,15,46,3,5.33333333333333,2.66666666666667,1.83333333333333,1
"2928","R_6WjrbZiTdfqCeNb","misinfo","false","rust",3,0,2,3,5.33333333333333,2.66666666666667,1.83333333333333,1
"2929","R_6WjrbZiTdfqCeNb","misinfo","true","rust",87,60,82,3,5.33333333333333,2.66666666666667,1.83333333333333,1
"2930","R_6XB8benHFXo44j7","debunk","none","asymp",100,100,70,1.83333333333333,1.66666666666667,1.83333333333333,3.5,1
"2931","R_6XB8benHFXo44j7","debunk","none","asymp",0,0,0,1.83333333333333,1.66666666666667,1.83333333333333,3.5,1
"2932","R_6XB8benHFXo44j7","debunk","false","asymp",9,0,0,1.83333333333333,1.66666666666667,1.83333333333333,3.5,1
"2933","R_6XB8benHFXo44j7","debunk","true","asymp",60,50,40,1.83333333333333,1.66666666666667,1.83333333333333,3.5,1
"2934","R_6g5znM2Kg9iPSlr","debunk","none","herd",100,100,100,1.16666666666667,2.5,2,4,1
"2935","R_6g5znM2Kg9iPSlr","debunk","none","herd",13,0,0,1.16666666666667,2.5,2,4,1
"2936","R_6g5znM2Kg9iPSlr","debunk","false","herd",0,0,0,1.16666666666667,2.5,2,4,1
"2937","R_6g5znM2Kg9iPSlr","debunk","true","herd",100,100,100,1.16666666666667,2.5,2,4,1
"2938","R_6sWsxdIfKVeAQZX","misinfo","none","brain",20,0,21,1.5,2.83333333333333,2.33333333333333,3.5,1
"2939","R_6sWsxdIfKVeAQZX","misinfo","false","brain",51,26,38,1.5,2.83333333333333,2.33333333333333,3.5,1
"2940","R_6sWsxdIfKVeAQZX","misinfo","true","brain",100,100,100,1.5,2.83333333333333,2.33333333333333,3.5,1
"2941","R_6xk667sLuQECVfr","misinfo","none","asp",16,16,70,2.66666666666667,2.33333333333333,2.16666666666667,4,1
"2942","R_6xk667sLuQECVfr","misinfo","false","asp",20,19,70,2.66666666666667,2.33333333333333,2.16666666666667,4,1
"2943","R_6xk667sLuQECVfr","misinfo","true","asp",40,40,50,2.66666666666667,2.33333333333333,2.16666666666667,4,1
"2944","R_78MZmPAeqezzMwp","debunk","none","brain",82,88,74,3.66666666666667,4.5,2,4.16666666666667,1
"2945","R_78MZmPAeqezzMwp","debunk","none","brain",3,0,32,3.66666666666667,4.5,2,4.16666666666667,1
"2946","R_78MZmPAeqezzMwp","debunk","false","brain",20,22,35,3.66666666666667,4.5,2,4.16666666666667,1
"2947","R_78MZmPAeqezzMwp","debunk","true","brain",70,71,95,3.66666666666667,4.5,2,4.16666666666667,1
"2948","R_7QdJqH9qbmhq9cB","misinfo","none","brain",88,89,6,1.66666666666667,2.83333333333333,2.33333333333333,5,1
"2949","R_7QdJqH9qbmhq9cB","misinfo","false","brain",96,93,38,1.66666666666667,2.83333333333333,2.33333333333333,5,1
"2950","R_7QdJqH9qbmhq9cB","misinfo","true","brain",80,85,16,1.66666666666667,2.83333333333333,2.33333333333333,5,1
"2951","R_7TEdunTUAkHAhpf","correction","none","herd",66,64,30,1.66666666666667,2.16666666666667,1,3.5,1
"2952","R_7TEdunTUAkHAhpf","correction","false","herd",38,31,28,1.66666666666667,2.16666666666667,1,3.5,1
"2953","R_7TEdunTUAkHAhpf","correction","true","herd",82,81,66,1.66666666666667,2.16666666666667,1,3.5,1
"2954","R_86vEH6N3OGGeWQ1","misinfo","none","ive",51,55,57,4,3.66666666666667,3.33333333333333,3.5,1
"2955","R_86vEH6N3OGGeWQ1","misinfo","false","ive",52,52,53,4,3.66666666666667,3.33333333333333,3.5,1
"2956","R_86vEH6N3OGGeWQ1","misinfo","true","ive",51,51,51,4,3.66666666666667,3.33333333333333,3.5,1
"2957","R_87YZ23bupkml2sF","correction","none","asymp",100,100,100,1.16666666666667,3.66666666666667,1.5,2.16666666666667,1
"2958","R_87YZ23bupkml2sF","correction","false","asymp",0,0,0,1.16666666666667,3.66666666666667,1.5,2.16666666666667,1
"2959","R_87YZ23bupkml2sF","correction","true","asymp",100,100,100,1.16666666666667,3.66666666666667,1.5,2.16666666666667,1
"2960","R_88HYl77uHd102SB","misinfo","none","brain",55,35,93,3,2.83333333333333,2.66666666666667,3,1
"2961","R_88HYl77uHd102SB","misinfo","false","brain",58,37,80,3,2.83333333333333,2.66666666666667,3,1
"2962","R_88HYl77uHd102SB","misinfo","true","brain",95,95,95,3,2.83333333333333,2.66666666666667,3,1
"2963","R_8AhT3fdyxMw4hRT","debunk","none","rust",70,73,62,1.33333333333333,1.83333333333333,1.5,2.33333333333333,1
"2964","R_8AhT3fdyxMw4hRT","debunk","none","rust",41,40,32,1.33333333333333,1.83333333333333,1.5,2.33333333333333,1
"2965","R_8AhT3fdyxMw4hRT","debunk","false","rust",0,0,99,1.33333333333333,1.83333333333333,1.5,2.33333333333333,1
"2966","R_8AhT3fdyxMw4hRT","debunk","true","rust",81,78,63,1.33333333333333,1.83333333333333,1.5,2.33333333333333,1
"2967","R_8B6AMPBDXDpXEMp","misinfo","none","ive",58,62,48,2.33333333333333,2.16666666666667,3.33333333333333,4.33333333333333,1
"2968","R_8B6AMPBDXDpXEMp","misinfo","false","ive",47,48,34,2.33333333333333,2.16666666666667,3.33333333333333,4.33333333333333,1
"2969","R_8B6AMPBDXDpXEMp","misinfo","true","ive",61,59,51,2.33333333333333,2.16666666666667,3.33333333333333,4.33333333333333,1
"2970","R_8B7cM4sxHGwvfWx","correction","none","asymp",60,60,20,3.66666666666667,1.5,2.6,3.66666666666667,1
"2971","R_8B7cM4sxHGwvfWx","correction","false","asymp",30,20,20,3.66666666666667,1.5,2.6,3.66666666666667,1
"2972","R_8B7cM4sxHGwvfWx","correction","true","asymp",81,82,72,3.66666666666667,1.5,2.6,3.66666666666667,1
"2973","R_8GrirqeoxHRjmuZ","debunk","none","ive",90,100,83,1.66666666666667,2.33333333333333,1.83333333333333,3.16666666666667,1
"2974","R_8GrirqeoxHRjmuZ","debunk","none","ive",0,0,20,1.66666666666667,2.33333333333333,1.83333333333333,3.16666666666667,1
"2975","R_8GrirqeoxHRjmuZ","debunk","false","ive",60,50,25,1.66666666666667,2.33333333333333,1.83333333333333,3.16666666666667,1
"2976","R_8GrirqeoxHRjmuZ","debunk","true","ive",92,82,75,1.66666666666667,2.33333333333333,1.83333333333333,3.16666666666667,1
"2977","R_8Hf4Me3iBKbysbT","misinfo","none","herd",51,0,0,1.83333333333333,1,1.83333333333333,6,1
"2978","R_8Hf4Me3iBKbysbT","misinfo","false","herd",0,0,0,1.83333333333333,1,1.83333333333333,6,1
"2979","R_8Hf4Me3iBKbysbT","misinfo","true","herd",100,100,100,1.83333333333333,1,1.83333333333333,6,1
"2980","R_8IfURHOlE9GdQoV","correction","none","rust",70,70,9,1.66666666666667,2.33333333333333,1.33333333333333,3,1
"2981","R_8IfURHOlE9GdQoV","correction","false","rust",0,0,0,1.66666666666667,2.33333333333333,1.33333333333333,3,1
"2982","R_8IfURHOlE9GdQoV","correction","true","rust",92,93,93,1.66666666666667,2.33333333333333,1.33333333333333,3,1
"2983","R_8bLaEVajdymFfQ5","debunk","none","rust",55,45,40,1.16666666666667,2.66666666666667,1,1.83333333333333,1
"2984","R_8bLaEVajdymFfQ5","debunk","none","rust",30,15,10,1.16666666666667,2.66666666666667,1,1.83333333333333,1
"2985","R_8bLaEVajdymFfQ5","debunk","false","rust",0,0,0,1.16666666666667,2.66666666666667,1,1.83333333333333,1
"2986","R_8bLaEVajdymFfQ5","debunk","true","rust",88,80,75,1.16666666666667,2.66666666666667,1,1.83333333333333,1
"2987","R_8dGn0JVgVeA2YV3","debunk","none","herd",90,70,40,1.5,1.83333333333333,1.83333333333333,3.83333333333333,1
"2988","R_8dGn0JVgVeA2YV3","debunk","none","herd",60,27,10,1.5,1.83333333333333,1.83333333333333,3.83333333333333,1
"2989","R_8dGn0JVgVeA2YV3","debunk","false","herd",40,36,11,1.5,1.83333333333333,1.83333333333333,3.83333333333333,1
"2990","R_8dGn0JVgVeA2YV3","debunk","true","herd",80,75,78,1.5,1.83333333333333,1.83333333333333,3.83333333333333,1
"2991","R_8j1nbLKBgy9Gi6R","correction","none","herd",90,85,80,1.5,2.5,2.16666666666667,3.16666666666667,1
"2992","R_8j1nbLKBgy9Gi6R","correction","false","herd",5,0,20,1.5,2.5,2.16666666666667,3.16666666666667,1
"2993","R_8j1nbLKBgy9Gi6R","correction","true","herd",92,88,85,1.5,2.5,2.16666666666667,3.16666666666667,1
"2994","R_8tU3FQc2TTiEt57","correction","none","herd",32,34,27,2.16666666666667,2.5,2.16666666666667,3.66666666666667,1
"2995","R_8tU3FQc2TTiEt57","correction","false","herd",68,33,73,2.16666666666667,2.5,2.16666666666667,3.66666666666667,1
"2996","R_8tU3FQc2TTiEt57","correction","true","herd",50,50,67,2.16666666666667,2.5,2.16666666666667,3.66666666666667,1
"2997","R_8tX8tIHLebDZYOZ","misinfo","none","rust",62,66,62,3.5,2.83333333333333,2.5,4,1
"2998","R_8tX8tIHLebDZYOZ","misinfo","false","rust",42,42,42,3.5,2.83333333333333,2.5,4,1
"2999","R_8tX8tIHLebDZYOZ","misinfo","true","rust",79,80,83,3.5,2.83333333333333,2.5,4,1
"3000","R_9FTgEGYqTGaqwj7","debunk","none","brain",90,90,90,2.66666666666667,5.16666666666667,1.5,1,1
"3001","R_9FTgEGYqTGaqwj7","debunk","none","brain",39,48,67,2.66666666666667,5.16666666666667,1.5,1,1
"3002","R_9FTgEGYqTGaqwj7","debunk","false","brain",1,1,1,2.66666666666667,5.16666666666667,1.5,1,1
"3003","R_9FTgEGYqTGaqwj7","debunk","true","brain",90,90,90,2.66666666666667,5.16666666666667,1.5,1,1
"3004","R_9HatPQobVOr5a5b","misinfo","none","ive",15,7,16,1.83333333333333,2.16666666666667,4.16666666666667,3,1
"3005","R_9HatPQobVOr5a5b","misinfo","false","ive",26,18,25,1.83333333333333,2.16666666666667,4.16666666666667,3,1
"3006","R_9HatPQobVOr5a5b","misinfo","true","ive",74,80,67,1.83333333333333,2.16666666666667,4.16666666666667,3,1
"3007","R_9SGMN6KKm69VaIp","debunk","none","rust",91,81,80,1.33333333333333,4.16666666666667,2.16666666666667,2.5,1
"3008","R_9SGMN6KKm69VaIp","debunk","none","rust",2,1,0,1.33333333333333,4.16666666666667,2.16666666666667,2.5,1
"3009","R_9SGMN6KKm69VaIp","debunk","false","rust",0,0,0,1.33333333333333,4.16666666666667,2.16666666666667,2.5,1
"3010","R_9SGMN6KKm69VaIp","debunk","true","rust",100,100,99,1.33333333333333,4.16666666666667,2.16666666666667,2.5,1
"3011","R_9Tg8aIxIq2KFDZT","misinfo","none","asp",50,50,50,2.83333333333333,4,3,3.5,1
"3012","R_9Tg8aIxIq2KFDZT","misinfo","false","asp",50,50,50,2.83333333333333,4,3,3.5,1
"3013","R_9Tg8aIxIq2KFDZT","misinfo","true","asp",50,50,50,2.83333333333333,4,3,3.5,1
"3014","R_9TrEgdJe4DjvRCh","misinfo","none","herd",51,22,37,3.16666666666667,3,2,4,1
"3015","R_9TrEgdJe4DjvRCh","misinfo","false","herd",69,51,45,3.16666666666667,3,2,4,1
"3016","R_9TrEgdJe4DjvRCh","misinfo","true","herd",99,95,90,3.16666666666667,3,2,4,1
"3017","R_9XCBDeHNNf2mxQ5","misinfo","none","rust",50,50,50,2.5,3.83333333333333,4,3.5,1
"3018","R_9XCBDeHNNf2mxQ5","misinfo","false","rust",0,0,0,2.5,3.83333333333333,4,3.5,1
"3019","R_9XCBDeHNNf2mxQ5","misinfo","true","rust",80,81,90,2.5,3.83333333333333,4,3.5,1
"3020","R_9XobB2Y2EUMCu8V","misinfo","none","asymp",84,79,75,1.33333333333333,2.16666666666667,2.66666666666667,3.5,1
"3021","R_9XobB2Y2EUMCu8V","misinfo","false","asymp",4,2,0,1.33333333333333,2.16666666666667,2.66666666666667,3.5,1
"3022","R_9XobB2Y2EUMCu8V","misinfo","true","asymp",71,80,63,1.33333333333333,2.16666666666667,2.66666666666667,3.5,1
"3023","R_9ZV4bNU3nQgbbwt","misinfo","none","asp",23,27,28,2.5,2.33333333333333,1.66666666666667,4.33333333333333,1
"3024","R_9ZV4bNU3nQgbbwt","misinfo","false","asp",36,34,41,2.5,2.33333333333333,1.66666666666667,4.33333333333333,1
"3025","R_9ZV4bNU3nQgbbwt","misinfo","true","asp",26,26,25,2.5,2.33333333333333,1.66666666666667,4.33333333333333,1
"3026","R_9sQ0y8NeJC8lAat","correction","none","asp",82,68,77,3.66666666666667,3.16666666666667,4.33333333333333,4.83333333333333,1
"3027","R_9sQ0y8NeJC8lAat","correction","false","asp",70,62,15,3.66666666666667,3.16666666666667,4.33333333333333,4.83333333333333,1
"3028","R_9sQ0y8NeJC8lAat","correction","true","asp",NA,30,14,3.66666666666667,3.16666666666667,4.33333333333333,4.83333333333333,1
"3029","R_9ykdpftGYfI4Rk5","debunk","none","brain",81,82,82,3.33333333333333,2.33333333333333,2.5,3.83333333333333,1
"3030","R_9ykdpftGYfI4Rk5","debunk","none","brain",60,61,62,3.33333333333333,2.33333333333333,2.5,3.83333333333333,1
"3031","R_9ykdpftGYfI4Rk5","debunk","false","brain",40,41,41,3.33333333333333,2.33333333333333,2.5,3.83333333333333,1
"3032","R_9ykdpftGYfI4Rk5","debunk","true","brain",85,85,86,3.33333333333333,2.33333333333333,2.5,3.83333333333333,1
"3033","R_9z6aOCTBK88ergl","correction","none","brain",80,80,90,1.5,2.66666666666667,2.83333333333333,3,1
"3034","R_9z6aOCTBK88ergl","correction","false","brain",0,0,50,1.5,2.66666666666667,2.83333333333333,3,1
"3035","R_9z6aOCTBK88ergl","correction","true","brain",90,90,100,1.5,2.66666666666667,2.83333333333333,3,1
"3036","R_A4c0XsyFOXRnvIl","debunk","none","ive",93,96,96,2.83333333333333,4.33333333333333,2.5,4.16666666666667,1
"3037","R_A4c0XsyFOXRnvIl","debunk","none","ive",0,0,0,2.83333333333333,4.33333333333333,2.5,4.16666666666667,1
"3038","R_A4c0XsyFOXRnvIl","debunk","false","ive",18,21,21,2.83333333333333,4.33333333333333,2.5,4.16666666666667,1
"3039","R_A4c0XsyFOXRnvIl","debunk","true","ive",28,27,28,2.83333333333333,4.33333333333333,2.5,4.16666666666667,1
"3040","R_AEvRQCc0D3iOxNv","misinfo","none","asp",10,10,0,1.66666666666667,3,1.66666666666667,3.33333333333333,1
"3041","R_AEvRQCc0D3iOxNv","misinfo","false","asp",0,0,0,1.66666666666667,3,1.66666666666667,3.33333333333333,1
"3042","R_AEvRQCc0D3iOxNv","misinfo","true","asp",51,51,51,1.66666666666667,3,1.66666666666667,3.33333333333333,1
"3043","R_AFK0ON4vJJhAJb3","debunk","none","asymp",96,98,98,1.5,2,2.5,3.5,1
"3044","R_AFK0ON4vJJhAJb3","debunk","none","asymp",60,30,7,1.5,2,2.5,3.5,1
"3045","R_AFK0ON4vJJhAJb3","debunk","false","asymp",18,18,9,1.5,2,2.5,3.5,1
"3046","R_AFK0ON4vJJhAJb3","debunk","true","asymp",92,91,96,1.5,2,2.5,3.5,1
"3047","R_AMXJwAmJ9ph4I93","debunk","none","herd",100,100,80,3.16666666666667,4.33333333333333,4.16666666666667,4.66666666666667,1
"3048","R_AMXJwAmJ9ph4I93","debunk","none","herd",50,50,30,3.16666666666667,4.33333333333333,4.16666666666667,4.66666666666667,1
"3049","R_AMXJwAmJ9ph4I93","debunk","false","herd",50,26,20,3.16666666666667,4.33333333333333,4.16666666666667,4.66666666666667,1
"3050","R_AMXJwAmJ9ph4I93","debunk","true","herd",70,80,60,3.16666666666667,4.33333333333333,4.16666666666667,4.66666666666667,1
"3051","R_AbouavVkYZjL6Kt","debunk","none","brain",62,27,51,4.16666666666667,3.16666666666667,3.83333333333333,3.33333333333333,0.5
"3052","R_AbouavVkYZjL6Kt","debunk","none","brain",30,18,40,4.16666666666667,3.16666666666667,3.83333333333333,3.33333333333333,0.5
"3053","R_AbouavVkYZjL6Kt","debunk","false","brain",56,35,42,4.16666666666667,3.16666666666667,3.83333333333333,3.33333333333333,0.5
"3054","R_AbouavVkYZjL6Kt","debunk","true","brain",55,28,39,4.16666666666667,3.16666666666667,3.83333333333333,3.33333333333333,0.5
"3055","R_Ah5HPiNn38YG6Yx","misinfo","none","asp",75,75,75,3.16666666666667,2.33333333333333,2,3.33333333333333,1
"3056","R_Ah5HPiNn38YG6Yx","misinfo","false","asp",62,63,63,3.16666666666667,2.33333333333333,2,3.33333333333333,1
"3057","R_Ah5HPiNn38YG6Yx","misinfo","true","asp",31,31,31,3.16666666666667,2.33333333333333,2,3.33333333333333,1
"3058","R_AiLAFeXy2Pqu0M1","correction","none","brain",73,73,73,1.33333333333333,2.83333333333333,2,1.83333333333333,1
"3059","R_AiLAFeXy2Pqu0M1","correction","false","brain",8,9,10,1.33333333333333,2.83333333333333,2,1.83333333333333,1
"3060","R_AiLAFeXy2Pqu0M1","correction","true","brain",91,91,91,1.33333333333333,2.83333333333333,2,1.83333333333333,1
"3061","R_AoBqTILDuN1nQ1H","misinfo","none","asymp",61,34,5,3.5,2.83333333333333,2,4,1
"3062","R_AoBqTILDuN1nQ1H","misinfo","false","asymp",26,6,19,3.5,2.83333333333333,2,4,1
"3063","R_AoBqTILDuN1nQ1H","misinfo","true","asymp",90,93,83,3.5,2.83333333333333,2,4,1
"3064","R_AstbxCofjY7qD61","misinfo","none","rust",6,0,27,3.83333333333333,2.5,3,4.33333333333333,1
"3065","R_AstbxCofjY7qD61","misinfo","false","rust",8,0,20,3.83333333333333,2.5,3,4.33333333333333,1
"3066","R_AstbxCofjY7qD61","misinfo","true","rust",93,70,50,3.83333333333333,2.5,3,4.33333333333333,1
"3067","R_Au3yhNjhUj5x3cl","correction","none","asp",64,67,68,3,3,3,3,1
"3068","R_Au3yhNjhUj5x3cl","correction","false","asp",34,29,28,3,3,3,3,1
"3069","R_Au3yhNjhUj5x3cl","correction","true","asp",38,37,38,3,3,3,3,1
"3070","R_AzdTMiPdpJE04Ip","misinfo","none","rust",10,10,10,1.83333333333333,3.5,2.33333333333333,3.66666666666667,1
"3071","R_AzdTMiPdpJE04Ip","misinfo","false","rust",0,0,0,1.83333333333333,3.5,2.33333333333333,3.66666666666667,1
"3072","R_AzdTMiPdpJE04Ip","misinfo","true","rust",70,60,60,1.83333333333333,3.5,2.33333333333333,3.66666666666667,1
"3073","R_BG8N7YAzh91F7Vv","misinfo","none","rust",72,72,85,3.5,3.33333333333333,2.66666666666667,4.5,1
"3074","R_BG8N7YAzh91F7Vv","misinfo","false","rust",4,4,7,3.5,3.33333333333333,2.66666666666667,4.5,1
"3075","R_BG8N7YAzh91F7Vv","misinfo","true","rust",84,90,89,3.5,3.33333333333333,2.66666666666667,4.5,1
"3076","R_BJOx0jfmv8A6hXj","misinfo","none","brain",60,54,76,2.5,3.16666666666667,2.66666666666667,4.5,0.5
"3077","R_BJOx0jfmv8A6hXj","misinfo","false","brain",29,19,49,2.5,3.16666666666667,2.66666666666667,4.5,0.5
"3078","R_BJOx0jfmv8A6hXj","misinfo","true","brain",62,61,43,2.5,3.16666666666667,2.66666666666667,4.5,0.5
"3079","R_BKUuoN9Wc59LZoR","debunk","none","asymp",51,62,19,2.66666666666667,4.16666666666667,3.5,2.33333333333333,1
"3080","R_BKUuoN9Wc59LZoR","debunk","none","asymp",81,81,21,2.66666666666667,4.16666666666667,3.5,2.33333333333333,1
"3081","R_BKUuoN9Wc59LZoR","debunk","false","asymp",19,8,8,2.66666666666667,4.16666666666667,3.5,2.33333333333333,1
"3082","R_BKUuoN9Wc59LZoR","debunk","true","asymp",30,13,6,2.66666666666667,4.16666666666667,3.5,2.33333333333333,1
"3083","R_BLZbZmDZhK856oN","misinfo","none","brain",39,40,20,2.5,2.5,2.66666666666667,4.16666666666667,1
"3084","R_BLZbZmDZhK856oN","misinfo","false","brain",10,7,5,2.5,2.5,2.66666666666667,4.16666666666667,1
"3085","R_BLZbZmDZhK856oN","misinfo","true","brain",95,95,94,2.5,2.5,2.66666666666667,4.16666666666667,1
"3086","R_BR585NnP3iSLHfX","correction","none","ive",90,90,90,2.66666666666667,3.5,3,3,1
"3087","R_BR585NnP3iSLHfX","correction","false","ive",50,51,51,2.66666666666667,3.5,3,3,1
"3088","R_BR585NnP3iSLHfX","correction","true","ive",90,90,90,2.66666666666667,3.5,3,3,1
"3089","R_BqPzq1ilFkYtyAp","debunk","none","rust",71,78,59,1.33333333333333,2.16666666666667,2.33333333333333,3.16666666666667,1
"3090","R_BqPzq1ilFkYtyAp","debunk","none","rust",29,10,6,1.33333333333333,2.16666666666667,2.33333333333333,3.16666666666667,1
"3091","R_BqPzq1ilFkYtyAp","debunk","false","rust",4,2,0,1.33333333333333,2.16666666666667,2.33333333333333,3.16666666666667,1
"3092","R_BqPzq1ilFkYtyAp","debunk","true","rust",100,88,69,1.33333333333333,2.16666666666667,2.33333333333333,3.16666666666667,1
"3093","R_C2kwmVKRRha6bWF","debunk","none","ive",100,100,100,1,1.33333333333333,1.33333333333333,1.66666666666667,1
"3094","R_C2kwmVKRRha6bWF","debunk","none","ive",0,0,0,1,1.33333333333333,1.33333333333333,1.66666666666667,1
"3095","R_C2kwmVKRRha6bWF","debunk","false","ive",10,11,13,1,1.33333333333333,1.33333333333333,1.66666666666667,1
"3096","R_C2kwmVKRRha6bWF","debunk","true","ive",100,100,100,1,1.33333333333333,1.33333333333333,1.66666666666667,1
"3097","R_CluZSVl5tHXAU2B","misinfo","none","asp",20,0,0,1.66666666666667,3,2.16666666666667,2.16666666666667,1
"3098","R_CluZSVl5tHXAU2B","misinfo","false","asp",0,0,0,1.66666666666667,3,2.16666666666667,2.16666666666667,1
"3099","R_CluZSVl5tHXAU2B","misinfo","true","asp",90,90,84,1.66666666666667,3,2.16666666666667,2.16666666666667,1
"3100","R_CmfyoTAZ55YDiPD","correction","none","asp",100,100,100,1.66666666666667,4,1,5.33333333333333,1
"3101","R_CmfyoTAZ55YDiPD","correction","false","asp",15,0,20,1.66666666666667,4,1,5.33333333333333,1
"3102","R_CmfyoTAZ55YDiPD","correction","true","asp",50,60,100,1.66666666666667,4,1,5.33333333333333,1
"3103","R_D1RNO9rtEUU0mcN","debunk","none","asymp",16,1,22,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,1
"3104","R_D1RNO9rtEUU0mcN","debunk","none","asymp",50,2,56,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,1
"3105","R_D1RNO9rtEUU0mcN","debunk","false","asymp",100,0,51,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,1
"3106","R_D1RNO9rtEUU0mcN","debunk","true","asymp",46,21,37,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,1
"3107","R_DC2df0X27OjPYuB","debunk","none","asymp",96,97,100,1.33333333333333,2.16666666666667,1,4.33333333333333,1
"3108","R_DC2df0X27OjPYuB","debunk","none","asymp",9,0,0,1.33333333333333,2.16666666666667,1,4.33333333333333,1
"3109","R_DC2df0X27OjPYuB","debunk","false","asymp",2,0,0,1.33333333333333,2.16666666666667,1,4.33333333333333,1
"3110","R_DC2df0X27OjPYuB","debunk","true","asymp",99,100,100,1.33333333333333,2.16666666666667,1,4.33333333333333,1
"3111","R_DCNsIYvNcGzJrkB","debunk","none","brain",63,63,64,2.16666666666667,2.66666666666667,2.33333333333333,3.5,1
"3112","R_DCNsIYvNcGzJrkB","debunk","none","brain",35,36,37,2.16666666666667,2.66666666666667,2.33333333333333,3.5,1
"3113","R_DCNsIYvNcGzJrkB","debunk","false","brain",40,40,39,2.16666666666667,2.66666666666667,2.33333333333333,3.5,1
"3114","R_DCNsIYvNcGzJrkB","debunk","true","brain",72,70,72,2.16666666666667,2.66666666666667,2.33333333333333,3.5,1
"3115","R_DHL1TyLKGGaeO0V","debunk","none","herd",90,92,92,2,3,3.33333333333333,3.83333333333333,1
"3116","R_DHL1TyLKGGaeO0V","debunk","none","herd",71,70,41,2,3,3.33333333333333,3.83333333333333,1
"3117","R_DHL1TyLKGGaeO0V","debunk","false","herd",61,63,28,2,3,3.33333333333333,3.83333333333333,1
"3118","R_DHL1TyLKGGaeO0V","debunk","true","herd",91,92,92,2,3,3.33333333333333,3.83333333333333,1
"3119","R_DJgfgqKkklEwWvD","misinfo","none","asp",50,30,44,3,4.5,2.16666666666667,3.66666666666667,1
"3120","R_DJgfgqKkklEwWvD","misinfo","false","asp",51,37,43,3,4.5,2.16666666666667,3.66666666666667,1
"3121","R_DJgfgqKkklEwWvD","misinfo","true","asp",51,43,61,3,4.5,2.16666666666667,3.66666666666667,1
"3122","R_DTW5XankM25F7ax","misinfo","none","rust",61,61,31,2.83333333333333,4.83333333333333,2,4.5,1
"3123","R_DTW5XankM25F7ax","misinfo","false","rust",71,73,25,2.83333333333333,4.83333333333333,2,4.5,1
"3124","R_DTW5XankM25F7ax","misinfo","true","rust",60,61,32,2.83333333333333,4.83333333333333,2,4.5,1
"3125","R_DcV0ZgRluXtDjAR","correction","none","ive",50,30,31,4,4.16666666666667,3.16666666666667,4.33333333333333,1
"3126","R_DcV0ZgRluXtDjAR","correction","false","ive",100,100,50,4,4.16666666666667,3.16666666666667,4.33333333333333,1
